Pillac_TRSP_U6

INFO
CREW COUNT  SKILLS    TOOLS   SPARE PARTS
       18        0        0             0

DEPOT TECHNICIANS AND REQUESTS
ID           X        Y     TWS     TWE    Serv     SKILLS   TOOLS    SPARE PARTS
0          0.0      0.0   420.0  1140.0     0.0 	[] 	[] 	[]
86;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;14.0800;5.6900;19.7500;4.5700;2.7500;28.1800;7.6400;5.2600;10.2900;0.5400;8.2900;3.2800;9.9500;4.3100;11.1300;6.2600;9.0000;7.3300;29.6500;9.7500;1.9200;26.3800;11.1100;8.3000;3.2200;5.1500;4.6700;7.9100;9.2800;4.8500;25.8900;5.6100;7.4900;21.2500;1.7100;0.8900;4.7000;26.1900;21.9100;2.7200;3.8000;3.4000;2.5700;11.3500;6.9200;7.4200;3.3800;10.1100;26.1900;6.9100;3.3200;31.0900;6.5400;6.9200;2.4400;5.1900;0.7300;19.7500;0.5000;7.8600;4.3100;7.8900;7.2700;14.5000;8.3100;3.9000;6.8000;0.0000;4.5400;2.1200;10.9800;4.0400;4.6000;4.0700;4.0100;5.3100;4.7500;6.9200;2.5100;10.3700;5.1700;6.1500;8.5300;6.1500;6.1500;6.1500;4.2800;7.9300;10.5100;4.9100;2.9700;2.1800;2.7800;2.7800;7.9500;5.7900;5.0200;4.5000;5.0900;4.5800;11.9500;1.6100;8.0100;11.1300;3.8800;3.2100;5.2100;1.2400;3.0000;4.5600;4.9600;1.2200;0.6300;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100;6.6100
87;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;16.1200;4.4400;21.7900;6.8900;6.9600;27.6000;7.3100;7.0500;12.5500;4.9600;10.7300;7.8200;11.9600;4.4200;13.1400;5.4400;9.8100;9.5900;29.3100;11.7600;6.1300;27.6800;13.1200;7.3900;4.0300;1.3400;9.0900;9.9500;7.4700;2.3700;29.0300;5.6800;12.0300;23.2900;6.1300;4.6700;7.0200;27.3200;19.9800;5.7200;1.3100;4.9300;2.8500;13.4000;6.0100;5.8900;6.3800;8.2300;27.3200;3.9400;4.9800;30.5700;5.0200;3.4000;5.1600;9.6100;4.9400;21.7900;4.9200;9.9000;6.6300;5.7500;5.7500;16.5400;10.5700;5.1700;3.0900;4.5400;0.0000;3.3300;13.1900;6.8500;7.4100;6.8800;8.3000;7.7700;7.5600;9.0700;4.8900;12.3800;7.9800;5.4800;9.1200;5.4800;5.4800;5.4800;7.1900;4.0300;12.5500;6.6300;5.7800;3.6800;4.6100;5.4900;10.2400;5.7900;6.7800;0.1700;1.4300;0.6200;14.1000;6.1500;4.3600;13.6300;1.9600;6.0200;7.2500;5.4500;7.4200;3.1500;5.5400;5.5600;5.0500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500;11.1500
88;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;12.7900;3.5700;18.4600;3.5600;4.5400;26.8900;5.5200;3.7200;9.2200;2.6600;10.2300;5.4000;8.6600;5.4400;9.8400;4.1400;7.7100;6.2600;28.3600;8.4600;3.7100;25.0900;9.8200;9.3900;1.1000;3.8400;6.7600;6.6200;9.9700;3.7900;27.9800;6.7400;9.5800;19.9600;3.8000;3.0100;3.6900;24.9000;19.7900;2.8200;2.7300;4.5300;1.3200;10.0700;8.0100;5.3000;3.3600;10.7300;24.9000;5.2000;1.7800;29.8100;4.4200;5.8600;1.8300;7.2800;2.5800;18.4600;2.6200;6.5700;3.3000;8.2500;5.1500;13.2100;7.2400;5.0300;5.7100;2.1200;3.3300;0.0000;9.8600;3.7000;4.2600;3.7300;5.4500;4.4400;4.2500;5.7400;3.8500;9.0800;4.8300;4.0300;7.5200;4.0300;4.0300;4.0300;4.0400;6.5900;9.2200;3.3000;2.6300;2.1000;3.8700;2.3000;10.0700;6.9600;3.4500;3.1600;3.7500;3.2400;10.7700;3.7300;6.6700;13.2500;2.5400;2.8700;3.9200;2.5700;4.5300;2.9200;3.3300;2.5900;2.5000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000;8.7000
89;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;5.7800;10.2000;11.4500;7.5500;13.2100;19.5700;9.7100;6.8800;1.4500;10.7500;18.5000;13.0400;2.6100;14.7100;2.4800;9.4400;5.5800;4.4600;21.0300;2.8100;12.3800;18.9500;2.4600;18.5600;10.3800;13.7000;14.1700;5.0700;19.5400;12.9400;34.9700;16.0100;16.9900;12.9500;11.0100;11.1600;7.0800;17.3200;13.9900;8.2600;12.5900;13.8000;11.1800;2.6300;17.1800;10.4600;7.6600;20.3700;17.3200;11.1500;8.8700;21.8700;9.5800;15.7000;9.0800;14.6900;10.6100;11.4500;10.7900;5.3100;8.2100;18.1100;9.4400;6.2000;4.4000;14.3000;15.5700;10.9800;13.1900;9.8600;0.0000;6.9400;6.9000;6.9700;7.9100;7.0000;6.8100;5.0200;12.7900;2.4900;6.3800;8.8500;6.0300;8.8500;8.8500;8.8500;7.5300;16.3700;4.0300;6.6100;8.0100;11.9600;13.0400;8.7500;18.0600;16.2300;6.4700;13.0200;13.6100;13.1000;3.3800;11.9800;16.5300;20.7000;12.4000;7.8500;7.3500;10.2400;8.7500;10.9700;8.9400;10.7500;10.8800;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100;16.1100
90;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;10.1700;4.9800;15.8400;2.3300;6.2700;24.2700;6.9300;1.6600;6.2500;3.8100;11.5600;6.2800;6.0400;7.7700;7.2200;5.5500;5.0900;3.2900;25.7400;5.8400;5.4400;22.4700;7.2000;11.6200;4.4800;7.3500;7.4100;4.0000;12.6000;7.0400;28.7300;9.0700;10.2300;17.3400;4.0700;4.2200;1.8600;22.2800;18.3800;1.3200;5.9800;6.8600;4.3000;7.4500;10.2400;6.7100;1.0500;13.4300;22.2800;6.0300;3.5500;27.1900;5.8300;9.1200;2.1400;8.0600;3.6700;15.8400;3.8500;3.9500;2.9900;11.2100;6.3400;10.5900;4.2700;7.3600;8.9800;4.0400;6.8500;3.7000;6.9400;0.0000;0.5600;0.0300;2.6900;1.2700;0.7100;3.2100;5.8500;6.4600;2.1200;5.2600;5.7800;5.2600;5.2600;5.2600;1.4100;10.2900;6.8400;1.4500;1.0700;5.0500;6.1000;2.4800;11.3000;9.2900;1.3100;6.6800;7.2700;6.7600;8.1900;5.3200;10.1900;14.0500;5.8700;0.9100;2.2000;3.3000;2.5000;5.2800;3.7800;3.8100;3.9400;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500;9.3500
91;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;10.1300;4.9400;15.8000;2.2900;6.4900;24.2300;6.8900;1.6200;6.2100;4.3700;12.1200;6.5400;6.0000;8.3300;7.1800;5.5100;5.0500;3.2500;25.7000;5.8000;6.0000;22.4300;7.1600;12.1800;5.0400;7.9100;7.6700;3.9600;13.1600;7.6000;28.8900;9.4000;10.4900;17.3000;4.4700;4.7800;1.8200;22.2400;18.3400;1.8800;6.5400;7.4200;4.8600;7.4100;10.8000;6.6700;1.5300;13.9900;22.2400;5.9900;3.6100;27.1500;5.7900;9.6800;2.7000;8.1900;4.2300;15.8000;4.3300;3.9100;2.9500;11.7700;6.3000;10.5500;4.2300;7.9200;9.5400;4.6000;7.4100;4.2600;6.9000;0.5600;0.0000;0.5900;2.1300;1.8300;1.2700;3.7700;6.4100;6.4200;1.5600;5.2200;5.7400;5.2200;5.2200;5.2200;0.8500;10.8500;6.9300;2.0100;1.6300;5.6100;6.6600;3.0400;11.5300;9.8500;1.8700;7.2400;7.8300;7.3200;8.1500;5.1900;10.7500;14.2000;6.4300;1.4700;2.3300;3.8600;1.9600;5.8400;3.9100;4.0700;4.2000;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100;9.6100
92;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;10.2000;5.0100;15.8700;2.3600;6.3000;24.3000;6.9600;1.6900;6.2800;3.8400;11.5900;6.3100;6.0700;7.8000;7.2500;5.5800;5.1200;3.3200;25.7700;5.8700;5.4700;22.5000;7.2300;11.6500;4.5100;7.3800;7.4400;4.0300;12.6300;7.0700;28.7600;9.1000;10.2600;17.3700;4.1000;4.2500;1.8900;22.3100;18.4100;1.3500;6.0100;6.8900;4.3300;7.4800;10.2700;6.7400;1.0800;13.4600;22.3100;6.0600;3.5800;27.2200;5.8600;9.1500;2.1700;8.0900;3.7000;15.8700;3.8800;3.9800;3.0200;11.2400;6.3700;10.6200;4.3000;7.3900;9.0100;4.0700;6.8800;3.7300;6.9700;0.0300;0.5900;0.0000;2.7200;1.3000;0.7400;3.2400;5.8200;6.4900;2.1500;5.2900;5.8100;5.2900;5.2900;5.2900;1.4400;10.3200;6.8700;1.4800;1.1000;5.0800;6.1300;2.5100;11.3300;9.3200;1.3400;6.7100;7.3000;6.7900;8.2200;5.3500;10.2200;14.0800;5.9000;0.9400;2.2300;3.3300;2.5300;5.3100;3.8100;3.8400;3.9700;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800;9.3800
93;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;12.2600;7.0700;17.9300;4.4200;5.6700;26.3600;9.0200;3.7500;7.2200;3.5500;11.0800;5.4800;8.1300;7.9200;9.3100;7.6400;7.1800;4.2600;27.8300;7.9300;5.4200;24.5600;9.2900;11.8100;6.2400;8.7600;6.6100;6.0900;12.7900;8.4600;27.8300;8.5800;9.4300;19.4300;3.4500;4.4200;3.9500;24.3700;20.4700;2.8000;7.4000;7.0100;6.0600;9.5400;10.4300;8.8000;2.1000;13.6200;24.3700;8.0700;5.0300;29.2800;7.9200;10.5400;3.6200;7.1300;3.8100;17.9300;3.5100;5.7400;5.0800;11.4000;8.2600;12.6800;5.2400;7.5100;10.4100;4.0100;8.3000;5.4500;7.9100;2.6900;2.1300;2.7200;0.0000;2.4100;2.9700;4.0100;6.0300;8.5500;1.5300;7.3500;7.8700;7.3500;7.3500;7.3500;1.6000;11.5600;9.0200;3.7600;2.8300;5.7400;6.2900;4.0900;10.5000;9.1400;3.6200;8.1300;8.7200;8.2100;10.2800;4.3700;11.6400;13.1400;7.3000;2.6400;4.4600;3.8600;1.8300;7.0400;5.8300;3.2500;3.3800;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500;8.5500
94;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;10.2300;5.0400;15.9000;2.3900;7.1400;24.3300;6.9900;1.7200;6.3100;5.0800;12.4300;6.8300;6.1000;9.0400;7.2800;5.6100;5.1500;3.3500;25.8000;5.9000;6.7100;22.5300;7.2600;12.8900;5.2200;8.2800;7.9600;4.0600;13.8700;7.7800;29.1800;10.3400;10.7800;17.4000;4.8000;5.4900;1.9200;22.3400;18.4400;2.5900;7.1700;8.1300;5.5700;7.5100;11.5100;6.7700;2.3200;14.7000;22.3400;6.0900;3.7100;27.2500;5.8900;10.3000;3.4100;8.4800;4.9400;15.9000;5.1200;4.0100;3.0500;12.4800;6.4000;10.6500;4.3300;8.6300;10.1500;5.3100;7.7700;4.4400;7.0000;1.2700;1.8300;1.3000;2.4100;0.0000;0.5600;2.9800;7.1200;6.5200;0.8800;5.3200;5.7200;5.3200;5.3200;5.3200;1.8900;11.0300;6.6100;1.7100;2.3400;6.3200;7.3700;3.7500;11.8500;10.5600;1.5700;7.6000;8.1900;7.6800;8.0100;6.2000;11.1100;14.4900;6.9800;2.1800;2.4300;4.5700;3.0000;6.0400;4.0100;5.0800;5.2100;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000;9.9000
95;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0200;4.8500;15.6900;2.2000;6.9800;24.1200;6.8000;1.5300;6.1200;4.5200;12.2700;6.9900;5.9100;8.4800;7.0900;5.4200;4.9600;3.1600;25.6100;5.7100;6.1500;22.3400;7.0700;12.3300;5.0300;8.0600;8.1200;3.8700;13.3100;7.5900;29.4400;9.7800;10.9400;17.1900;4.7800;4.9300;1.7300;22.1300;18.2300;2.0300;6.6900;7.5700;5.0100;7.3200;10.9500;6.5800;1.7600;14.1400;22.1300;5.9000;3.5200;27.0600;5.7000;9.8300;2.8500;8.7700;4.3800;15.6900;4.5600;3.8200;2.8600;11.9200;6.2100;10.4400;4.1400;8.0700;9.6900;4.7500;7.5600;4.2500;6.8100;0.7100;1.2700;0.7400;2.9700;0.5600;0.0000;2.6700;6.5600;6.3300;1.4400;5.1300;5.4100;5.1300;5.1300;5.1300;1.5900;10.8400;6.3000;1.4000;1.7800;5.7600;6.8100;3.1900;12.0100;10.0000;1.2600;7.3900;7.9800;7.4700;7.7000;5.9300;10.9000;14.7600;6.5800;1.6200;2.1500;4.0100;2.7000;5.7600;3.7300;4.5200;4.6500;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600;10.0600
96;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;9.6000;6.0800;15.2700;3.4300;9.1600;23.2100;8.0300;2.7600;4.0000;6.7000;14.4500;9.1400;5.7200;10.9700;6.1200;6.6500;4.7700;0.7500;24.3900;5.5200;8.3300;21.4500;6.1000;14.8200;6.2600;9.5800;10.2700;3.5800;15.7100;8.8200;31.4900;12.2700;13.0900;16.7700;6.9600;7.1100;2.9600;21.2900;17.8100;4.2100;8.4700;10.0600;7.0600;7.1300;13.4400;7.8100;3.5400;16.4700;21.2900;7.1300;4.7500;26.1800;6.9300;11.5800;5.0400;10.7900;6.8100;15.2700;6.7400;2.8500;4.0900;13.9900;7.4400;10.0200;1.7300;10.5600;11.4500;6.9200;9.0700;5.7400;5.0200;3.2100;3.7700;3.2400;4.0100;2.9800;2.6700;0.0000;9.0300;6.0400;2.4800;6.3600;5.0000;6.3600;6.3600;6.3600;3.6300;12.3300;5.8800;2.7100;4.2700;7.8400;9.3000;4.8500;14.1600;12.2000;2.5700;8.9000;9.4900;8.9800;7.2800;8.0800;12.4100;16.8000;8.2800;4.1100;3.4600;6.5000;4.8500;7.0700;5.0400;6.9600;6.8700;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100;12.2100
97;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;16.0000;7.0200;21.6700;6.6400;2.3400;30.1000;9.3700;7.1000;12.1000;2.8500;7.4500;3.7100;11.8700;2.2200;13.0500;7.9900;10.9200;9.1400;31.5700;11.6700;1.5100;28.3000;13.0300;6.1300;4.5200;4.1300;5.2000;9.8300;7.1100;5.1900;25.8200;3.5200;8.9800;23.1700;3.8900;1.9800;6.7700;28.1100;23.1600;4.8300;4.1200;1.4800;2.5800;13.2800;4.7500;8.7000;5.4900;7.9400;28.1100;7.2300;5.6300;33.0200;7.8300;7.1600;4.5100;6.4500;2.8400;21.6700;2.8200;9.7800;6.4200;5.7200;8.6000;16.4200;10.1200;1.9800;7.1200;2.5100;4.8900;3.8500;12.7900;5.8500;6.4100;5.8200;6.0300;7.1200;6.5600;9.0300;0.0000;12.2900;7.0700;7.8800;10.6400;7.8800;7.8800;7.8800;6.2800;7.8000;12.4300;6.6800;4.8700;1.7500;0.8600;4.5100;7.0300;3.7400;6.7900;4.7200;4.2200;4.8800;14.0200;2.4900;8.3100;10.4200;4.1300;5.1100;7.1300;3.0400;5.0500;4.8100;6.6900;2.9800;2.8900;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100;7.9100
98;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;4.6700;8.7900;10.3400;6.1400;12.7300;18.6400;7.6700;6.2300;3.6200;10.2700;18.0200;12.7400;0.4200;14.1200;1.3000;7.4900;3.5400;5.8400;20.1000;0.6200;11.9000;16.8500;1.2800;17.9100;8.9700;12.8600;13.3900;2.9600;18.8900;11.4900;35.0400;15.4200;16.6900;11.8400;10.5300;10.6800;5.6700;16.3900;12.8800;7.7800;11.2000;13.2100;10.4000;1.5200;16.5300;8.5100;7.3300;19.7200;16.3900;9.2000;7.4600;21.2600;7.6300;14.2900;8.2500;14.3400;10.0200;10.3400;10.2500;3.5700;6.8000;17.2700;7.2500;5.0900;6.2400;13.7100;14.4200;10.3700;12.3800;9.0800;2.4900;6.4600;6.4200;6.4900;8.5500;6.5200;6.3300;6.0400;12.2900;0.0000;7.4000;6.9000;4.0800;6.9000;6.9000;6.9000;7.2700;14.4200;1.8100;6.1100;7.5300;11.1800;12.3900;7.7800;17.7600;15.5900;5.9900;12.2100;12.8000;12.3200;1.8500;11.6100;15.6100;20.3500;11.5100;7.3700;5.1600;9.7200;8.3800;9.6100;7.5800;10.2300;10.3600;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100;15.8100
99;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;11.1100;5.9200;16.7800;3.2700;6.9000;25.1900;7.8700;2.6000;5.6900;4.7800;12.2600;6.6600;6.9800;8.9000;8.0100;6.4900;6.0300;2.7300;26.3200;6.7800;6.5700;23.3800;8.0300;12.6900;5.6100;8.4700;7.7900;4.9400;13.6700;8.1700;29.0100;9.8100;10.6100;18.2800;4.6300;5.3500;2.8000;23.2200;19.3200;2.4500;7.1100;7.9900;5.4300;8.3900;11.3100;7.6500;2.5300;14.5000;23.2200;6.9700;4.5900;28.1300;6.7700;10.2500;3.2700;8.3100;4.8000;16.7800;4.7400;4.2100;3.9300;12.2800;7.2800;11.5300;3.7100;8.4900;10.1100;5.1700;7.9800;4.8300;6.3800;2.1200;1.5600;2.1500;1.5300;0.8800;1.4400;2.4800;7.0700;7.4000;0.0000;6.2000;6.6000;6.2000;6.2000;6.2000;1.1500;11.4200;7.4900;2.5900;2.2000;6.1000;7.1700;3.5300;11.6800;10.3700;2.4500;7.8100;8.4000;7.8900;8.8900;5.6000;11.3200;14.3200;6.9200;1.9600;3.3100;4.4300;2.3700;6.4100;4.8900;4.4800;4.6100;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300;9.7300
100;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;10.9800;2.5400;16.6500;3.3400;8.5700;23.7400;1.8300;4.0300;9.2500;6.5300;14.2600;9.0100;6.4800;8.5700;7.6600;0.5900;4.3300;6.6700;25.4500;6.2800;7.7400;22.9100;7.6400;11.5400;3.7500;5.9600;10.1400;5.1400;12.0900;4.5900;31.3600;9.8300;13.0000;18.1500;6.8000;6.9500;3.4700;23.0100;16.1200;4.9200;4.3400;8.4400;5.3500;8.0200;10.1600;1.6100;5.4900;12.8500;23.0100;2.3000;3.7100;26.7100;0.7300;7.7900;4.5000;10.6600;6.2700;16.6500;6.5000;5.0900;2.2700;10.3700;1.4600;11.8000;7.6500;9.0600;7.5800;6.1500;5.4800;4.0300;8.8500;5.2600;5.2200;5.2900;7.3500;5.3200;5.1300;6.3600;7.8800;6.9000;6.2000;0.0000;3.6400;0.0000;0.0000;0.0000;6.0700;7.5200;7.6600;4.0200;4.7900;6.1300;7.9000;4.0700;14.0300;9.8700;4.1200;5.3100;5.9000;5.6900;8.6300;7.7600;8.7800;16.6700;4.6900;5.0300;3.9100;6.0100;6.6900;3.8700;2.1800;6.5200;6.5300;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200;12.1200
101;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;7.7400;6.1800;13.4100;5.2900;11.1300;21.8400;4.6600;5.4000;6.4300;8.6600;16.4100;11.1400;3.6600;12.2100;4.8400;4.2300;0.6900;4.9000;23.2400;3.4600;10.3000;20.0900;4.8200;15.1800;7.2000;9.6000;12.2700;2.0900;15.7300;8.2300;33.4900;13.4700;15.0900;14.9100;8.9300;9.0800;4.8400;19.8500;15.9500;6.9500;7.9800;11.5900;8.8400;4.9600;13.8000;5.2500;6.2800;16.4900;19.8500;5.9400;5.9800;24.7000;4.3700;11.4300;6.6300;12.7900;8.4000;13.4100;8.6300;2.8200;4.2200;14.0100;5.1000;8.1600;5.5600;12.0900;11.2200;8.5300;9.1200;7.5200;6.0300;5.7800;5.7400;5.8100;7.8700;5.7200;5.4100;5.0000;10.6400;4.0800;6.6000;3.6400;0.0000;3.6400;3.6400;3.6400;6.4400;11.1600;4.0200;5.2800;6.8500;9.6200;10.7700;6.1600;16.1600;13.5100;5.1600;8.9500;9.5400;9.3300;5.4200;10.1200;12.4200;18.8000;8.3300;6.6900;4.3300;8.1000;7.5500;7.5100;5.4600;8.6100;8.7400;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100;14.2100
