 Data of New LSVRP No. [1] with 240 Customers

 Vehicle capacity = 550      Route-length Limit = 650

 Point   --- x ---   --- y ---   ---q---
  137    100.9504     64.8769     10.0000
  138     90.6899     78.5833     30.0000
  139     78.5833     90.6899     30.0000
  140     64.8769    100.9504     10.0000
  141     49.8498    109.1558     10.0000
  142     33.8079    115.1392     30.0000
  143     17.0778    118.7786     30.0000
  144       .0000    120.0000     10.0000
  145    -17.0778    118.7786     10.0000
  146    -33.8079    115.1392     30.0000
  147    -49.8498    109.1558     30.0000
  148    -64.8769    100.9504     10.0000
  149    -78.5833     90.6899     10.0000
  150    -90.6900     78.5833     30.0000
  151   -100.9504     64.8769     30.0000
  152   -109.1558     49.8498     10.0000
  153   -115.1392     33.8079     10.0000
  154   -118.7786     17.0778     30.0000
  155   -120.0000       .0000     30.0000
  156   -118.7786    -17.0778     10.0000
  157   -115.1392    -33.8079     10.0000
  158   -109.1558    -49.8498     30.0000
  159   -100.9504    -64.8769     30.0000
  160    -90.6899    -78.5833     10.0000
  161    -78.5833    -90.6900     10.0000
  162    -64.8769   -100.9504     30.0000
  163    -49.8498   -109.1558     30.0000
  164    -33.8079   -115.1392     10.0000
  165    -17.0778   -118.7786     10.0000
  166       .0000   -120.0000     30.0000
  167     17.0778   -118.7786     30.0000
  168     33.8079   -115.1392     10.0000
  169     49.8498   -109.1558     10.0000
  170     64.8769   -100.9504     30.0000
  171     78.5833    -90.6899     30.0000
  172     90.6900    -78.5833     10.0000
  173    100.9504    -64.8769     10.0000
  174    109.1558    -49.8498     30.0000
  175    115.1392    -33.8079     30.0000
  176    118.7786    -17.0778     10.0000
  177    150.0000       .0000     10.0000
  178    148.4732     21.3472     30.0000
  179    143.9240     42.2599     30.0000
  180    136.4448     62.3123     10.0000
  181    126.1880     81.0961     10.0000
  182    113.3624     98.2291     30.0000
  183     98.2291    113.3624     30.0000
  184     81.0961    126.1880     10.0000
  185     62.3122    136.4448     10.0000
  186     42.2599    143.9240     30.0000
  187     21.3472    148.4732     30.0000
  188       .0000    150.0000     10.0000
  189    -21.3472    148.4732     10.0000
  190    -42.2599    143.9240     30.0000
  191    -62.3123    136.4448     30.0000
  192    -81.0961    126.1880     10.0000
  193    -98.2291    113.3624     10.0000
  194   -113.3624     98.2291     30.0000
  195   -126.1880     81.0961     30.0000
  196   -136.4448     62.3122     10.0000
  197   -143.9240     42.2599     10.0000
  198   -148.4732     21.3472     30.0000
  199   -150.0000       .0000     30.0000
  200   -148.4732    -21.3472     10.0000
  201   -143.9239    -42.2599     10.0000
  202   -136.4448    -62.3123     30.0000
  203   -126.1880    -81.0961     30.0000
  204   -113.3624    -98.2291     10.0000
  205    -98.2291   -113.3624     10.0000
  206    -81.0961   -126.1880     30.0000
  207    -62.3122   -136.4448     30.0000
  208    -42.2599   -143.9240     10.0000
  209    -21.3472   -148.4732     10.0000
  210       .0000   -150.0000     30.0000
  211     21.3472   -148.4732     30.0000
  212     42.2599   -143.9239     10.0000
  213     62.3123   -136.4448     10.0000
  214     81.0961   -126.1880     30.0000
  215     98.2291   -113.3624     30.0000
  216    113.3624    -98.2291     10.0000
  217    126.1880    -81.0961     10.0000
  218    136.4448    -62.3122     30.0000
  219    143.9240    -42.2599     30.0000
  220    148.4732    -21.3472     10.0000
  221    180.0000       .0000     10.0000
  222    178.1679     25.6167     30.0000
  223    172.7087     50.7119     30.0000
  224    163.7338     74.7747     10.0000
  225    151.4256     97.3153     10.0000
  226    136.0349    117.8749     30.0000
  227    117.8749    136.0349     30.0000
  228     97.3153    151.4256     10.0000
  229     74.7747    163.7338     10.0000
  230     50.7119    172.7087     30.0000
  231     25.6167    178.1679     30.0000
  232       .0000    180.0000     10.0000
  233    -25.6167    178.1679     10.0000
  234    -50.7119    172.7087     30.0000
  235    -74.7747    163.7337     30.0000
  236    -97.3154    151.4256     10.0000
  237   -117.8749    136.0349     10.0000
  238   -136.0349    117.8749     30.0000
  239   -151.4256     97.3153     30.0000
  240   -163.7338     74.7747     10.0000
  241   -172.7087     50.7118     10.0000
  242   -178.1679     25.6167     30.0000
  243   -180.0000       .0000     30.0000
  244   -178.1679    -25.6167     10.0000
  245   -172.7087    -50.7119     10.0000
  246   -163.7337    -74.7747     30.0000
  247   -151.4256    -97.3154     30.0000
  248   -136.0349   -117.8749     10.0000
  249   -117.8749   -136.0349     10.0000
  250    -97.3153   -151.4256     30.0000
  251    -74.7747   -163.7338     30.0000
  252    -50.7118   -172.7087     10.0000
  253    -25.6166   -178.1679     10.0000
  254       .0000   -180.0000     30.0000
  255     25.6167   -178.1679     30.0000
  256     50.7119   -172.7087     10.0000
  257     74.7747   -163.7337     10.0000
  258     97.3154   -151.4256     30.0000
  259    117.8750   -136.0349     30.0000
  260    136.0349   -117.8749     10.0000
  261    151.4256    -97.3153     10.0000
  262    163.7338    -74.7747     30.0000
  263    172.7087    -50.7118     30.0000
  264    178.1679    -25.6166     10.0000
  265    210.0000       .0000     10.0000
  266    207.8625     29.8861     30.0000
  267    201.4935     59.1638     30.0000
  268    191.0227     87.2372     10.0000
  269    176.6632    113.5346     10.0000
  270    158.7074    137.5208     30.0000
  271    137.5208    158.7074     30.0000
  272    113.5346    176.6632     10.0000
  273     87.2371    191.0227     10.0000
  274     59.1638    201.4935     30.0000
  275     29.8861    207.8625     30.0000
  276       .0000    210.0000     10.0000
  277    -29.8861    207.8625     10.0000
  278    -59.1638    201.4935     30.0000
  279    -87.2372    191.0227     30.0000
  280   -113.5346    176.6632     10.0000
  281   -137.5208    158.7074     10.0000
  282   -158.7074    137.5207     30.0000
  283   -176.6633    113.5346     30.0000
  284   -191.0227     87.2371     10.0000
  285   -201.4935     59.1638     10.0000
  286   -207.8625     29.8861     30.0000
  287   -210.0000       .0000     30.0000
  288   -207.8625    -29.8861     10.0000
  289   -201.4935    -59.1639     10.0000
  290   -191.0227    -87.2372     30.0000
  291   -176.6632   -113.5346     30.0000
  292   -158.7074   -137.5208     10.0000
  293   -137.5207   -158.7074     10.0000
  294   -113.5346   -176.6633     30.0000
  295    -87.2371   -191.0227     30.0000
  296    -59.1638   -201.4935     10.0000
  297    -29.8861   -207.8625     10.0000
  298       .0000   -210.0000     30.0000
  299     29.8861   -207.8625     30.0000
  300     59.1639   -201.4935     10.0000
  301     87.2372   -191.0227     10.0000
  302    113.5346   -176.6632     30.0000
  303    137.5208   -158.7074     30.0000
  304    158.7074   -137.5207     10.0000
  305    176.6633   -113.5345     10.0000
  306    191.0227    -87.2371     30.0000
  307    201.4935    -59.1638     30.0000
  308    207.8625    -29.8861     10.0000
  309    240.0000       .0000     10.0000
  310    237.5571     34.1556     30.0000
  311    230.2783     67.6158     30.0000
  312    218.3117     99.6996     10.0000
  313    201.9008    129.7538     10.0000
  314    181.3799    157.1666     30.0000
  315    157.1666    181.3799     30.0000
  316    129.7538    201.9008     10.0000
  317     99.6996    218.3117     10.0000
  318     67.6158    230.2783     30.0000
  319     34.1556    237.5571     30.0000
  320       .0000    240.0000     10.0000
  321    -34.1556    237.5571     10.0000
  322    -67.6158    230.2783     30.0000
  323    -99.6996    218.3117     30.0000
  324   -129.7538    201.9008     10.0000
  325   -157.1666    181.3799     10.0000
  326   -181.3799    157.1666     30.0000
  327   -201.9009    129.7538     30.0000
  328   -218.3117     99.6996     10.0000
  329   -230.2783     67.6158     10.0000
  330   -237.5571     34.1555     30.0000
  331   -240.0000       .0000     30.0000
  332   -237.5571    -34.1556     10.0000
  333   -230.2783    -67.6158     10.0000
  334   -218.3117    -99.6996     30.0000
  335   -201.9008   -129.7538     30.0000
  336   -181.3799   -157.1666     10.0000
  337   -157.1665   -181.3799     10.0000
  338   -129.7538   -201.9009     30.0000
  339    -99.6996   -218.3117     30.0000
  340    -67.6158   -230.2783     10.0000
  341    -34.1555   -237.5571     10.0000
  342       .0000   -240.0000     30.0000
  343     34.1556   -237.5571     30.0000
  344     67.6158   -230.2783     10.0000
  345     99.6996   -218.3117     10.0000
  346    129.7538   -201.9008     30.0000
  347    157.1666   -181.3799     30.0000
  348    181.3799   -157.1665     10.0000
  349    201.9009   -129.7538     10.0000
  350    218.3117    -99.6996     30.0000
  351    230.2783    -67.6158     30.0000
  352    237.5572    -34.1555     10.0000
  353    270.0000       .0000     10.0000
  354    267.2518     38.4250     30.0000
  355    259.0631     76.0678     30.0000
  356    245.6006    112.1621     10.0000
  357    227.1385    145.9730     10.0000
  358    204.0524    176.8124     30.0000
  359    176.8124    204.0524     30.0000
  360    145.9730    227.1385     10.0000
  361    112.1620    245.6006     10.0000
  362     76.0678    259.0631     30.0000
  363     38.4250    267.2518     30.0000
  364       .0000    270.0000     10.0000
  365    -38.4250    267.2518     10.0000
  366    -76.0678    259.0631     30.0000
  367   -112.1621    245.6006     30.0000
  368   -145.9730    227.1384     10.0000
  369   -176.8124    204.0524     10.0000
  370   -204.0524    176.8124     30.0000
  371   -227.1385    145.9730     30.0000
  372   -245.6006    112.1620     10.0000
  373   -259.0631     76.0678     10.0000
  374   -267.2518     38.4250     30.0000
  375   -270.0000       .0000     30.0000
  376   -267.2518    -38.4250     10.0000
  377   -259.0631    -76.0678     10.0000
  378   -245.6006   -112.1621     30.0000
  379   -227.1384   -145.9730     30.0000
  380   -204.0524   -176.8124     10.0000
  381   -176.8124   -204.0524     10.0000
  382   -145.9730   -227.1385     30.0000
  383   -112.1620   -245.6006     30.0000
  384    -76.0678   -259.0631     10.0000
  385    -38.4250   -267.2518     10.0000
  386       .0000   -270.0000     30.0000
  387     38.4250   -267.2518     30.0000
  388     76.0678   -259.0631     10.0000
  389    112.1621   -245.6006     10.0000
  390    145.9731   -227.1384     30.0000
  391    176.8124   -204.0524     30.0000
  392    204.0524   -176.8124     10.0000
  393    227.1385   -145.9730     10.0000
  394    245.6007   -112.1620     30.0000
  395    259.0631    -76.0677     30.0000
  396    267.2518    -38.4250     10.0000
  397    300.0000       .0000     10.0000
  398    296.9464     42.6945     30.0000
  399    287.8479     84.5198     30.0000
  400    272.8896    124.6245     10.0000
  401    252.3761    162.1922     10.0000
  402    226.7249    196.4582     30.0000
  403    196.4582    226.7249     30.0000
  404    162.1922    252.3761     10.0000
  405    124.6245    272.8896     10.0000
  406     84.5198    287.8479     30.0000
  407     42.6944    296.9464     30.0000
  408       .0000    300.0000     10.0000
  409    -42.6945    296.9464     10.0000
  410    -84.5198    287.8479     30.0000
  411   -124.6245    272.8896     30.0000
  412   -162.1923    252.3761     10.0000
  413   -196.4582    226.7249     10.0000
  414   -226.7249    196.4582     30.0000
  415   -252.3761    162.1922     30.0000
  416   -272.8896    124.6245     10.0000
  417   -287.8479     84.5197     10.0000
  418   -296.9464     42.6944     30.0000
  419   -300.0000       .0000     30.0000
  420   -296.9464    -42.6945     10.0000
  421   -287.8479    -84.5198     10.0000
  422   -272.8896   -124.6245     30.0000
  423   -252.3760   -162.1923     30.0000
  424   -226.7249   -196.4583     10.0000
  425   -196.4582   -226.7249     10.0000
  426   -162.1922   -252.3761     30.0000
  427   -124.6245   -272.8896     30.0000
  428    -84.5197   -287.8479     10.0000
  429    -42.6944   -296.9464     10.0000
  430       .0000   -300.0000     30.0000
  431     42.6945   -296.9464     30.0000
  432     84.5198   -287.8479     10.0000
  433    124.6245   -272.8896     10.0000
  434    162.1923   -252.3760     30.0000
  435    196.4583   -226.7248     30.0000
  436    226.7249   -196.4582     10.0000
  437    252.3761   -162.1922     10.0000
  438    272.8896   -124.6245     30.0000
  439    287.8479    -84.5197     30.0000
  440    296.9464    -42.6944     10.0000
depot       .0000       .0000       .0000

XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX

 Data of New LSVRP No. [9] with 255 Customers
 Vehicle capacity = 1000      Route-length Limit = Infinity 
 Point   --- x ---   --- y ---   ---q---
    1     -1.0000    -14.0000    300.0000
    2      1.0000    -14.0000    300.0000
    3     -2.0000    -13.0000    180.0000
    4       .0000    -13.0000    300.0000
    5      2.0000    -13.0000    180.0000
    6     -3.0000    -12.0000    128.0000
    7     -1.0000    -12.0000    180.0000
    8      1.0000    -12.0000    180.0000
    9      3.0000    -12.0000    128.0000
   10     -4.0000    -11.0000    100.0000
   11     -2.0000    -11.0000    128.0000
   12       .0000    -11.0000    180.0000
   13      2.0000    -11.0000    128.0000
   14      4.0000    -11.0000    100.0000
   15     -5.0000    -10.0000     81.0000
   16     -3.0000    -10.0000    100.0000
   17     -1.0000    -10.0000    128.0000
   18      1.0000    -10.0000    128.0000
   19      3.0000    -10.0000    100.0000
   20      5.0000    -10.0000     81.0000
   21     -6.0000     -9.0000     69.0000
   22     -4.0000     -9.0000     81.0000
   23     -2.0000     -9.0000    100.0000
   24       .0000     -9.0000    128.0000
   25      2.0000     -9.0000    100.0000
